date,source,symbol,price_low,price_mid,price_high,currency,unit,price_low_usd_mt,price_mid_usd_mt,price_high_usd_mt
2024-11-24,Synthetic_Historical,rebar_uae_domestic,776.4148678229828,780.3164500733496,784.2180323237164,USD,mt,776.4148678229828,780.3164500733496,784.2180323237164
2024-11-25,Synthetic_Historical,rebar_uae_domestic,763.3110159319612,767.146749680363,770.9824834287648,USD,mt,763.3110159319612,767.146749680363,770.9824834287648
2024-11-26,Synthetic_Historical,rebar_uae_domestic,785.5696807286218,789.5172670639415,793.4648533992612,USD,mt,785.5696807286218,789.5172670639415,793.4648533992612
2024-11-27,Synthetic_Historical,rebar_uae_domestic,786.2607700131706,790.2118291589654,794.1628883047603,USD,mt,786.2607700131706,790.2118291589654,794.1628883047603
2024-11-28,Synthetic_Historical,rebar_uae_domestic,778.7385455206004,782.651804543317,786.5650635660336,USD,mt,778.7385455206004,782.651804543317,786.5650635660336
2024-11-29,Synthetic_Historical,rebar_uae_domestic,781.4355321623256,785.3623438817342,789.2891556011429,USD,mt,781.4355321623256,785.3623438817342,789.2891556011429
2024-11-30,Synthetic_Historical,rebar_uae_domestic,780.4881000586716,784.4101508127353,788.332201566799,USD,mt,780.4881000586716,784.4101508127353,788.332201566799
2024-12-01,Synthetic_Historical,rebar_uae_domestic,778.329680011047,782.2408844332131,786.1520888553791,USD,mt,778.329680011047,782.2408844332131,786.1520888553791
2024-12-02,Synthetic_Historical,rebar_uae_domestic,785.5117281223754,789.4590232385683,793.4063183547612,USD,mt,785.5117281223754,789.4590232385683,793.4063183547612
2024-12-03,Synthetic_Historical,rebar_uae_domestic,794.2997653926872,798.2912215001882,802.2826776076892,USD,mt,794.2997653926872,798.2912215001882,802.2826776076892
2024-12-04,Synthetic_Historical,rebar_uae_domestic,788.6909892721434,792.6542605750185,796.6175318778936,USD,mt,788.6909892721434,792.6542605750185,796.6175318778936
2024-12-05,Synthetic_Historical,rebar_uae_domestic,782.5787517682021,786.5113083097508,790.4438648512995,USD,mt,782.5787517682021,786.5113083097508,790.4438648512995
2024-12-06,Synthetic_Historical,rebar_uae_domestic,779.8322009803746,783.7509557591704,787.6697105379662,USD,mt,779.8322009803746,783.7509557591704,787.6697105379662
2024-12-07,Synthetic_Historical,rebar_uae_domestic,754.4279283939304,758.2190235114879,762.0101186290453,USD,mt,754.4279283939304,758.2190235114879,762.0101186290453
2024-12-08,Synthetic_Historical,rebar_uae_domestic,737.822249962012,741.5298994593086,745.2375489566051,USD,mt,737.822249962012,741.5298994593086,745.2375489566051
2024-12-09,Synthetic_Historical,rebar_uae_domestic,753.4411860327086,757.2273226459383,761.013459259168,USD,mt,753.4411860327086,757.2273226459383,761.013459259168
2024-12-10,Synthetic_Historical,rebar_uae_domestic,772.1718522649182,776.0521128290636,779.932373393209,USD,mt,772.1718522649182,776.0521128290636,779.932373393209
2024-12-11,Synthetic_Historical,rebar_uae_domestic,769.7297822888961,773.5977711446192,777.4657600003422,USD,mt,769.7297822888961,773.5977711446192,777.4657600003422
2024-12-12,Synthetic_Historical,rebar_uae_domestic,776.5203244226155,780.4224366056437,784.3245487886719,USD,mt,776.5203244226155,780.4224366056437,784.3245487886719
2024-12-13,Synthetic_Historical,rebar_uae_domestic,780.3469472928539,784.2682887365365,788.1896301802192,USD,mt,780.3469472928539,784.2682887365365,788.1896301802192
2024-12-14,Synthetic_Historical,rebar_uae_domestic,815.1181903177315,819.2142616258609,823.3103329339903,USD,mt,815.1181903177315,819.2142616258609,823.3103329339903
2024-12-15,Synthetic_Historical,rebar_uae_domestic,827.9861268493835,832.1468611551593,836.3075954609351,USD,mt,827.9861268493835,832.1468611551593,836.3075954609351
2024-12-16,Synthetic_Historical,rebar_uae_domestic,826.9088067544511,831.0641273914082,835.2194480283653,USD,mt,826.9088067544511,831.0641273914082,835.2194480283653
2024-12-17,Synthetic_Historical,rebar_uae_domestic,816.5803079201609,820.6837265529255,824.7871451856901,USD,mt,816.5803079201609,820.6837265529255,824.7871451856901
2024-12-18,Synthetic_Historical,rebar_uae_domestic,798.9762270492572,802.9911829640776,807.0061388788979,USD,mt,798.9762270492572,802.9911829640776,807.0061388788979
2024-12-19,Synthetic_Historical,rebar_uae_domestic,801.6087018045013,805.6368862356796,809.665070666858,USD,mt,801.6087018045013,805.6368862356796,809.665070666858
2024-12-20,Synthetic_Historical,rebar_uae_domestic,793.5117063591159,797.4992023709708,801.4866983828257,USD,mt,793.5117063591159,797.4992023709708,801.4866983828257
2024-12-21,Synthetic_Historical,rebar_uae_domestic,777.9710862133909,781.8804886566743,785.7898910999577,USD,mt,777.9710862133909,781.8804886566743,785.7898910999577
2024-12-22,Synthetic_Historical,rebar_uae_domestic,771.1038224595789,774.9787160397777,778.8536096199766,USD,mt,771.1038224595789,774.9787160397777,778.8536096199766
2024-12-23,Synthetic_Historical,rebar_uae_domestic,759.3744885523723,763.1904407561531,767.0063929599338,USD,mt,759.3744885523723,763.1904407561531,767.0063929599338
2024-12-24,Synthetic_Historical,rebar_uae_domestic,778.6003740457522,782.5129387394495,786.4255034331468,USD,mt,778.6003740457522,782.5129387394495,786.4255034331468
2024-12-25,Synthetic_Historical,rebar_uae_domestic,788.8213970228005,792.7853236410056,796.7492502592106,USD,mt,788.8213970228005,792.7853236410056,796.7492502592106
2024-12-26,Synthetic_Historical,rebar_uae_domestic,789.0970639113534,793.0623757903049,797.0276876692565,USD,mt,789.0970639113534,793.0623757903049,797.0276876692565
2024-12-27,Synthetic_Historical,rebar_uae_domestic,806.0083534729422,810.0586467064745,814.1089399400068,USD,mt,806.0083534729422,810.0586467064745,814.1089399400068
2024-12-28,Synthetic_Historical,rebar_uae_domestic,807.2390316132789,811.2955091590743,815.3519867048697,USD,mt,807.2390316132789,811.2955091590743,815.3519867048697
2024-12-29,Synthetic_Historical,rebar_uae_domestic,797.9756985154349,801.9856266486784,805.9955547819218,USD,mt,797.9756985154349,801.9856266486784,805.9955547819218
2024-12-30,Synthetic_Historical,rebar_uae_domestic,815.3705068540582,819.4678460844807,823.5651853149031,USD,mt,815.3705068540582,819.4678460844807,823.5651853149031
2024-12-31,Synthetic_Historical,rebar_uae_domestic,821.7616660819792,825.8911216904314,830.0205772988836,USD,mt,821.7616660819792,825.8911216904314,830.0205772988836
2025-01-01,Synthetic_Historical,rebar_uae_domestic,810.5311808761182,814.604201885546,818.6772228949737,USD,mt,810.5311808761182,814.604201885546,818.6772228949737
2025-01-02,Synthetic_Historical,rebar_uae_domestic,808.7691115870099,812.8332779768944,816.8974443667788,USD,mt,808.7691115870099,812.8332779768944,816.8974443667788
2025-01-03,Synthetic_Historical,rebar_uae_domestic,799.3452680816647,803.3620784740349,807.3788888664051,USD,mt,799.3452680816647,803.3620784740349,807.3788888664051
2025-01-04,Synthetic_Historical,rebar_uae_domestic,784.25068497453,788.1916431904824,792.1326014064348,USD,mt,784.25068497453,788.1916431904824,792.1326014064348
2025-01-05,Synthetic_Historical,rebar_uae_domestic,794.9702802607928,798.9651057897415,802.9599313186902,USD,mt,794.9702802607928,798.9651057897415,802.9599313186902
2025-01-06,Synthetic_Historical,rebar_uae_domestic,816.6819910399229,820.7859206431385,824.8898502463542,USD,mt,816.6819910399229,820.7859206431385,824.8898502463542
2025-01-07,Synthetic_Historical,rebar_uae_domestic,801.4092205157391,805.436402528381,809.4635845410229,USD,mt,801.4092205157391,805.436402528381,809.4635845410229
2025-01-08,Synthetic_Historical,rebar_uae_domestic,808.065816956328,812.1264492023397,816.1870814483514,USD,mt,808.065816956328,812.1264492023397,816.1870814483514
2025-01-09,Synthetic_Historical,rebar_uae_domestic,801.1530535623209,805.1789483038401,809.2048430453593,USD,mt,801.1530535623209,805.1789483038401,809.2048430453593
2025-01-10,Synthetic_Historical,rebar_uae_domestic,796.0672975211688,800.0676356996671,804.0679738781654,USD,mt,796.0672975211688,800.0676356996671,804.0679738781654
2025-01-11,Synthetic_Historical,rebar_uae_domestic,789.8033620266957,793.7722231424077,797.7410842581197,USD,mt,789.8033620266957,793.7722231424077,797.7410842581197
2025-01-12,Synthetic_Historical,rebar_uae_domestic,780.5015487922341,784.4236671278734,788.3457854635127,USD,mt,780.5015487922341,784.4236671278734,788.3457854635127
2025-01-13,Synthetic_Historical,rebar_uae_domestic,781.4002386297972,785.3268729947711,789.253507359745,USD,mt,781.4002386297972,785.3268729947711,789.253507359745
2025-01-14,Synthetic_Historical,rebar_uae_domestic,772.4646768632451,776.346408907784,780.228140952323,USD,mt,772.4646768632451,776.346408907784,780.228140952323
2025-01-15,Synthetic_Historical,rebar_uae_domestic,775.8412378883056,779.7399375761865,783.6386372640675,USD,mt,775.8412378883056,779.7399375761865,783.6386372640675
2025-01-16,Synthetic_Historical,rebar_uae_domestic,775.6305029443556,779.528143662669,783.4257843809823,USD,mt,775.6305029443556,779.528143662669,783.4257843809823
2025-01-17,Synthetic_Historical,rebar_uae_domestic,773.3079601792238,777.1939298283655,781.0798994775073,USD,mt,773.3079601792238,777.1939298283655,781.0798994775073
2025-01-18,Synthetic_Historical,rebar_uae_domestic,763.5080758962081,767.3447998956865,771.1815238951649,USD,mt,763.5080758962081,767.3447998956865,771.1815238951649
2025-01-19,Synthetic_Historical,rebar_uae_domestic,757.4042480865744,761.2102995844969,765.0163510824193,USD,mt,757.4042480865744,761.2102995844969,765.0163510824193
2025-01-20,Synthetic_Historical,rebar_uae_domestic,766.1918139502579,770.042024070611,773.892234190964,USD,mt,766.1918139502579,770.042024070611,773.892234190964
2025-01-21,Synthetic_Historical,rebar_uae_domestic,772.1318369665711,776.0118964488152,779.8919559310592,USD,mt,772.1318369665711,776.0118964488152,779.8919559310592
2025-01-22,Synthetic_Historical,rebar_uae_domestic,761.5397266213457,765.3665594184379,769.19339221553,USD,mt,761.5397266213457,765.3665594184379,769.19339221553
2025-01-23,Synthetic_Historical,rebar_uae_domestic,762.9846428895398,766.8187365724018,770.6528302552638,USD,mt,762.9846428895398,766.8187365724018,770.6528302552638
2025-01-24,Synthetic_Historical,rebar_uae_domestic,771.716779542003,775.5947533085457,779.4727270750884,USD,mt,771.716779542003,775.5947533085457,779.4727270750884
2025-01-25,Synthetic_Historical,rebar_uae_domestic,753.3811627068579,757.1669976953347,760.9528326838114,USD,mt,753.3811627068579,757.1669976953347,760.9528326838114
2025-01-26,Synthetic_Historical,rebar_uae_domestic,759.7814949784268,763.59949244063,767.4174899028332,USD,mt,759.7814949784268,763.59949244063,767.4174899028332
2025-01-27,Synthetic_Historical,rebar_uae_domestic,752.6955697773849,756.4779595752611,760.2603493731374,USD,mt,752.6955697773849,756.4779595752611,760.2603493731374
2025-01-28,Synthetic_Historical,rebar_uae_domestic,759.3939380960278,763.2099880362089,767.02603797639,USD,mt,759.3939380960278,763.2099880362089,767.02603797639
2025-01-29,Synthetic_Historical,rebar_uae_domestic,751.1761744949871,754.9509291406905,758.7256837863939,USD,mt,751.1761744949871,754.9509291406905,758.7256837863939
2025-01-30,Synthetic_Historical,rebar_uae_domestic,731.3093934712242,734.9843150464565,738.6592366216887,USD,mt,731.3093934712242,734.9843150464565,738.6592366216887
2025-01-31,Synthetic_Historical,rebar_uae_domestic,713.4216548019089,717.0066882431245,720.5917216843401,USD,mt,713.4216548019089,717.0066882431245,720.5917216843401
2025-02-01,Synthetic_Historical,rebar_uae_domestic,714.2639127854367,717.8531786788308,721.4424445722249,USD,mt,714.2639127854367,717.8531786788308,721.4424445722249
2025-02-02,Synthetic_Historical,rebar_uae_domestic,717.4684498290742,721.0738189236927,724.6791880183112,USD,mt,717.4684498290742,721.0738189236927,724.6791880183112
2025-02-03,Synthetic_Historical,rebar_uae_domestic,707.6549026960155,711.2109574834326,714.7670122708497,USD,mt,707.6549026960155,711.2109574834326,714.7670122708497
2025-02-04,Synthetic_Historical,rebar_uae_domestic,715.0872206590398,718.6806237779294,722.2740268968191,USD,mt,715.0872206590398,718.6806237779294,722.2740268968191
2025-02-05,Synthetic_Historical,rebar_uae_domestic,696.7997851429178,700.3012916009225,703.8027980589271,USD,mt,696.7997851429178,700.3012916009225,703.8027980589271
2025-02-06,Synthetic_Historical,rebar_uae_domestic,696.3453115045825,699.8445341754598,703.3437568463371,USD,mt,696.3453115045825,699.8445341754598,703.3437568463371
2025-02-07,Synthetic_Historical,rebar_uae_domestic,683.0859067125609,686.518499208604,689.9510917046471,USD,mt,683.0859067125609,686.518499208604,689.9510917046471
2025-02-08,Synthetic_Historical,rebar_uae_domestic,676.0737276565683,679.4710830719279,682.8684384872874,USD,mt,676.0737276565683,679.4710830719279,682.8684384872874
2025-02-09,Synthetic_Historical,rebar_uae_domestic,676.8745050990385,680.2758845216467,683.677263944255,USD,mt,676.8745050990385,680.2758845216467,683.677263944255
2025-02-10,Synthetic_Historical,rebar_uae_domestic,667.521134560056,670.8755121206593,674.2298896812626,USD,mt,667.521134560056,670.8755121206593,674.2298896812626
2025-02-11,Synthetic_Historical,rebar_uae_domestic,663.4831392711108,666.8172253981013,670.1513115250918,USD,mt,663.4831392711108,666.8172253981013,670.1513115250918
2025-02-12,Synthetic_Historical,rebar_uae_domestic,674.9901441587458,678.3820544309003,681.7739647030548,USD,mt,674.9901441587458,678.3820544309003,681.7739647030548
2025-02-13,Synthetic_Historical,rebar_uae_domestic,668.7919539018616,672.1527174893081,675.5134810767546,USD,mt,668.7919539018616,672.1527174893081,675.5134810767546
2025-02-14,Synthetic_Historical,rebar_uae_domestic,678.3815837952591,681.7905364776473,685.1994891600355,USD,mt,678.3815837952591,681.7905364776473,685.1994891600355
2025-02-15,Synthetic_Historical,rebar_uae_domestic,665.9926255226076,669.339322133274,672.6860187439404,USD,mt,665.9926255226076,669.339322133274,672.6860187439404
2025-02-16,Synthetic_Historical,rebar_uae_domestic,672.1519846499504,675.5296328140205,678.9072809780906,USD,mt,672.1519846499504,675.5296328140205,678.9072809780906
2025-02-17,Synthetic_Historical,rebar_uae_domestic,688.4996624556211,691.959459754393,695.419257053165,USD,mt,688.4996624556211,691.959459754393,695.419257053165
2025-02-18,Synthetic_Historical,rebar_uae_domestic,661.0916552238218,664.413723843037,667.7357924622522,USD,mt,661.0916552238218,664.413723843037,667.7357924622522
2025-02-19,Synthetic_Historical,rebar_uae_domestic,652.402070401811,655.6804727656391,658.9588751294673,USD,mt,652.402070401811,655.6804727656391,658.9588751294673
2025-02-20,Synthetic_Historical,rebar_uae_domestic,659.0680416033055,662.3799413098548,665.691841016404,USD,mt,659.0680416033055,662.3799413098548,665.691841016404
2025-02-21,Synthetic_Historical,rebar_uae_domestic,657.006519682511,660.3080599824231,663.6096002823351,USD,mt,657.006519682511,660.3080599824231,663.6096002823351
2025-02-22,Synthetic_Historical,rebar_uae_domestic,661.3587839498305,664.6821949244527,668.0056058990749,USD,mt,661.3587839498305,664.6821949244527,668.0056058990749
2025-02-23,Synthetic_Historical,rebar_uae_domestic,654.8031179473179,658.0935858767014,661.3840538060848,USD,mt,654.8031179473179,658.0935858767014,661.3840538060848
2025-02-24,Synthetic_Historical,rebar_uae_domestic,655.9622688997546,659.258561708296,662.5548545168375,USD,mt,655.9622688997546,659.258561708296,662.5548545168375
2025-02-25,Synthetic_Historical,rebar_uae_domestic,654.4068591529311,657.6953358320916,660.983812511252,USD,mt,654.4068591529311,657.6953358320916,660.983812511252
2025-02-26,Synthetic_Historical,rebar_uae_domestic,667.641852410777,670.9968365937457,674.3518207767144,USD,mt,667.641852410777,670.9968365937457,674.3518207767144
2025-02-27,Synthetic_Historical,rebar_uae_domestic,670.6592142800375,674.0293610854649,677.3995078908922,USD,mt,670.6592142800375,674.0293610854649,677.3995078908922
2025-02-28,Synthetic_Historical,rebar_uae_domestic,674.6003641978363,677.9903157767199,681.3802673556035,USD,mt,674.6003641978363,677.9903157767199,681.3802673556035
2025-03-01,Synthetic_Historical,rebar_uae_domestic,670.1559641431783,673.5235820534455,676.8911999637127,USD,mt,670.1559641431783,673.5235820534455,676.8911999637127
2025-03-02,Synthetic_Historical,rebar_uae_domestic,664.8585705551344,668.1995683971201,671.5405662391057,USD,mt,664.8585705551344,668.1995683971201,671.5405662391057
2025-03-03,Synthetic_Historical,rebar_uae_domestic,660.1702276108222,663.4876659405248,666.8051042702275,USD,mt,660.1702276108222,663.4876659405248,666.8051042702275
2025-03-04,Synthetic_Historical,rebar_uae_domestic,664.7215184191662,668.0618275569509,671.4021366947356,USD,mt,664.7215184191662,668.0618275569509,671.4021366947356
2025-03-05,Synthetic_Historical,rebar_uae_domestic,660.1495984626836,663.4669331283252,666.7842677939668,USD,mt,660.1495984626836,663.4669331283252,666.7842677939668
2025-03-06,Synthetic_Historical,rebar_uae_domestic,663.5174914770439,666.8517502281849,670.1860089793258,USD,mt,663.5174914770439,666.8517502281849,670.1860089793258
2025-03-07,Synthetic_Historical,rebar_uae_domestic,686.8422984722365,690.2937673087804,693.7452361453243,USD,mt,686.8422984722365,690.2937673087804,693.7452361453243
2025-03-08,Synthetic_Historical,rebar_uae_domestic,696.6964464529063,700.1974336210114,703.6984207891165,USD,mt,696.6964464529063,700.1974336210114,703.6984207891165
2025-03-09,Synthetic_Historical,rebar_uae_domestic,693.1595734374541,696.6427873743257,700.1260013111973,USD,mt,693.1595734374541,696.6427873743257,700.1260013111973
2025-03-10,Synthetic_Historical,rebar_uae_domestic,706.6906380523352,710.2418472887791,713.793056525223,USD,mt,706.6906380523352,710.2418472887791,713.793056525223
2025-03-11,Synthetic_Historical,rebar_uae_domestic,702.2227887122604,705.7515464444828,709.2803041767052,USD,mt,702.2227887122604,705.7515464444828,709.2803041767052
2025-03-12,Synthetic_Historical,rebar_uae_domestic,679.5238808268707,682.9385736953475,686.3532665638243,USD,mt,679.5238808268707,682.9385736953475,686.3532665638243
2025-03-13,Synthetic_Historical,rebar_uae_domestic,668.3340151676142,671.6924775553912,675.0509399431681,USD,mt,668.3340151676142,671.6924775553912,675.0509399431681
2025-03-14,Synthetic_Historical,rebar_uae_domestic,647.492011398535,650.7457400990302,653.9994687995253,USD,mt,647.492011398535,650.7457400990302,653.9994687995253
2025-03-15,Synthetic_Historical,rebar_uae_domestic,643.6287405861187,646.863055865446,650.0973711447732,USD,mt,643.6287405861187,646.863055865446,650.0973711447732
2025-03-16,Synthetic_Historical,rebar_uae_domestic,643.8943107969113,647.1299605999109,650.3656104029104,USD,mt,643.8943107969113,647.1299605999109,650.3656104029104
2025-03-17,Synthetic_Historical,rebar_uae_domestic,662.6896776624142,666.0197765451398,669.3498754278655,USD,mt,662.6896776624142,666.0197765451398,669.3498754278655
2025-03-18,Synthetic_Historical,rebar_uae_domestic,666.3902181747378,669.7389127384299,673.087607302122,USD,mt,666.3902181747378,669.7389127384299,673.087607302122
2025-03-19,Synthetic_Historical,rebar_uae_domestic,663.9789408254992,667.3155184175871,670.652096009675,USD,mt,663.9789408254992,667.3155184175871,670.652096009675
2025-03-20,Synthetic_Historical,rebar_uae_domestic,673.2829268054022,676.6662580958816,680.049589386361,USD,mt,673.2829268054022,676.6662580958816,680.049589386361
2025-03-21,Synthetic_Historical,rebar_uae_domestic,648.5860371026203,651.8452634197189,655.1044897368175,USD,mt,648.5860371026203,651.8452634197189,655.1044897368175
2025-03-22,Synthetic_Historical,rebar_uae_domestic,651.236916335031,654.5094636532974,657.7820109715639,USD,mt,651.236916335031,654.5094636532974,657.7820109715639
2025-03-23,Synthetic_Historical,rebar_uae_domestic,659.8647151982722,663.1806182897208,666.4965213811694,USD,mt,659.8647151982722,663.1806182897208,666.4965213811694
2025-03-24,Synthetic_Historical,rebar_uae_domestic,643.3360578898645,646.5689024018739,649.8017469138832,USD,mt,643.3360578898645,646.5689024018739,649.8017469138832
2025-03-25,Synthetic_Historical,rebar_uae_domestic,656.1182311524507,659.4153076909053,662.7123842293598,USD,mt,656.1182311524507,659.4153076909053,662.7123842293598
2025-03-26,Synthetic_Historical,rebar_uae_domestic,659.8901989308571,663.2062300812634,666.5222612316696,USD,mt,659.8901989308571,663.2062300812634,666.5222612316696
2025-03-27,Synthetic_Historical,rebar_uae_domestic,655.2274252927728,658.5200254198721,661.8126255469715,USD,mt,655.2274252927728,658.5200254198721,661.8126255469715
2025-03-28,Synthetic_Historical,rebar_uae_domestic,662.2748759297556,665.6028903816639,668.9309048335722,USD,mt,662.2748759297556,665.6028903816639,668.9309048335722
2025-03-29,Synthetic_Historical,rebar_uae_domestic,687.6270468590794,691.0824591548537,694.537871450628,USD,mt,687.6270468590794,691.0824591548537,694.537871450628
2025-03-30,Synthetic_Historical,rebar_uae_domestic,689.6184878092656,693.0839073459956,696.5493268827256,USD,mt,689.6184878092656,693.0839073459956,696.5493268827256
2025-03-31,Synthetic_Historical,rebar_uae_domestic,692.3444138949952,695.823531552759,699.3026492105229,USD,mt,692.3444138949952,695.823531552759,699.3026492105229
2025-04-01,Synthetic_Historical,rebar_uae_domestic,687.1521117467747,690.6051374339445,694.0581631211143,USD,mt,687.1521117467747,690.6051374339445,694.0581631211143
2025-04-02,Synthetic_Historical,rebar_uae_domestic,677.5867794307966,680.9917381214036,684.3966968120106,USD,mt,677.5867794307966,680.9917381214036,684.3966968120106
2025-04-03,Synthetic_Historical,rebar_uae_domestic,686.7987237462997,690.2499736143716,693.7012234824434,USD,mt,686.7987237462997,690.2499736143716,693.7012234824434
2025-04-04,Synthetic_Historical,rebar_uae_domestic,677.1488954037168,680.5516536720771,683.9544119404375,USD,mt,677.1488954037168,680.5516536720771,683.9544119404375
2025-04-05,Synthetic_Historical,rebar_uae_domestic,677.8629604119457,681.2693069466791,684.6756534814125,USD,mt,677.8629604119457,681.2693069466791,684.6756534814125
2025-04-06,Synthetic_Historical,rebar_uae_domestic,672.4292729739293,675.8083145466626,679.1873561193959,USD,mt,672.4292729739293,675.8083145466626,679.1873561193959
2025-04-07,Synthetic_Historical,rebar_uae_domestic,677.6835762690766,681.0890213759565,684.4944664828363,USD,mt,677.6835762690766,681.0890213759565,684.4944664828363
2025-04-08,Synthetic_Historical,rebar_uae_domestic,681.3058724169172,684.7295200170022,688.1531676170872,USD,mt,681.3058724169172,684.7295200170022,688.1531676170872
2025-04-09,Synthetic_Historical,rebar_uae_domestic,692.790298925559,696.2716572116171,699.7530154976753,USD,mt,692.790298925559,696.2716572116171,699.7530154976753
2025-04-10,Synthetic_Historical,rebar_uae_domestic,686.9655258352857,690.4176139048097,693.8697019743338,USD,mt,686.9655258352857,690.4176139048097,693.8697019743338
2025-04-11,Synthetic_Historical,rebar_uae_domestic,683.8182800013356,687.2545527651614,690.6908255289873,USD,mt,683.8182800013356,687.2545527651614,690.6908255289873
2025-04-12,Synthetic_Historical,rebar_uae_domestic,672.7382920681429,676.1188865006461,679.4994809331494,USD,mt,672.7382920681429,676.1188865006461,679.4994809331494
2025-04-13,Synthetic_Historical,rebar_uae_domestic,667.6265126494842,670.9814197482253,674.3363268469665,USD,mt,667.6265126494842,670.9814197482253,674.3363268469665
2025-04-14,Synthetic_Historical,rebar_uae_domestic,671.6930443674125,675.0683862989071,678.4437282304016,USD,mt,671.6930443674125,675.0683862989071,678.4437282304016
2025-04-15,Synthetic_Historical,rebar_uae_domestic,679.9973476828999,683.4144197818089,686.8314918807179,USD,mt,679.9973476828999,683.4144197818089,686.8314918807179
2025-04-16,Synthetic_Historical,rebar_uae_domestic,669.5213120624888,672.8857407663204,676.250169470152,USD,mt,669.5213120624888,672.8857407663204,676.250169470152
2025-04-17,Synthetic_Historical,rebar_uae_domestic,679.070392265539,682.4828062970241,685.8952203285093,USD,mt,679.070392265539,682.4828062970241,685.8952203285093
2025-04-18,Synthetic_Historical,rebar_uae_domestic,694.0462750692836,697.5339447932499,701.0216145172162,USD,mt,694.0462750692836,697.5339447932499,701.0216145172162
2025-04-19,Synthetic_Historical,rebar_uae_domestic,698.4811317203388,701.9910871561194,705.5010425919,USD,mt,698.4811317203388,701.9910871561194,705.5010425919
2025-04-20,Synthetic_Historical,rebar_uae_domestic,719.2695362848989,722.883956065225,726.4983758455511,USD,mt,719.2695362848989,722.883956065225,726.4983758455511
2025-04-21,Synthetic_Historical,rebar_uae_domestic,710.4170432055298,713.9869780960098,717.5569129864898,USD,mt,710.4170432055298,713.9869780960098,717.5569129864898
2025-04-22,Synthetic_Historical,rebar_uae_domestic,696.2932595295594,699.792220632723,703.2911817358867,USD,mt,696.2932595295594,699.792220632723,703.2911817358867
2025-04-23,Synthetic_Historical,rebar_uae_domestic,676.191643387398,679.5895913441186,682.9875393008392,USD,mt,676.191643387398,679.5895913441186,682.9875393008392
2025-04-24,Synthetic_Historical,rebar_uae_domestic,692.6954878923632,696.1763697410686,699.657251589774,USD,mt,692.6954878923632,696.1763697410686,699.657251589774
2025-04-25,Synthetic_Historical,rebar_uae_domestic,699.7824355982826,703.2989302495303,706.8154249007779,USD,mt,699.7824355982826,703.2989302495303,706.8154249007779
2025-04-26,Synthetic_Historical,rebar_uae_domestic,698.9252768799515,702.4374642009564,705.9496515219612,USD,mt,698.9252768799515,702.4374642009564,705.9496515219612
2025-04-27,Synthetic_Historical,rebar_uae_domestic,701.8129383990978,705.3396365820079,708.866334764918,USD,mt,701.8129383990978,705.3396365820079,708.866334764918
2025-04-28,Synthetic_Historical,rebar_uae_domestic,688.9807299768224,692.442944700324,695.9051594238256,USD,mt,688.9807299768224,692.442944700324,695.9051594238256
2025-04-29,Synthetic_Historical,rebar_uae_domestic,716.0688872643902,719.6672233812967,723.2655594982032,USD,mt,716.0688872643902,719.6672233812967,723.2655594982032
2025-04-30,Synthetic_Historical,rebar_uae_domestic,717.2513637565179,720.8556419663496,724.4599201761813,USD,mt,717.2513637565179,720.8556419663496,724.4599201761813
2025-05-01,Synthetic_Historical,rebar_uae_domestic,718.205691924493,721.8147657532593,725.4238395820256,USD,mt,718.205691924493,721.8147657532593,725.4238395820256
2025-05-02,Synthetic_Historical,rebar_uae_domestic,726.0447171031282,729.6931830182193,733.3416489333105,USD,mt,726.0447171031282,729.6931830182193,733.3416489333105
2025-05-03,Synthetic_Historical,rebar_uae_domestic,731.1409585429079,734.8150337114653,738.4891088800226,USD,mt,731.1409585429079,734.8150337114653,738.4891088800226
2025-05-04,Synthetic_Historical,rebar_uae_domestic,733.3562073690282,737.0414144412343,740.7266215134405,USD,mt,733.3562073690282,737.0414144412343,740.7266215134405
2025-05-05,Synthetic_Historical,rebar_uae_domestic,724.2245576743661,727.8638770596644,731.5031964449628,USD,mt,724.2245576743661,727.8638770596644,731.5031964449628
2025-05-06,Synthetic_Historical,rebar_uae_domestic,729.195441671086,732.8597403729507,736.5240390748154,USD,mt,729.195441671086,732.8597403729507,736.5240390748154
2025-05-07,Synthetic_Historical,rebar_uae_domestic,749.9304474703273,753.6989421812334,757.4674368921395,USD,mt,749.9304474703273,753.6989421812334,757.4674368921395
2025-05-08,Synthetic_Historical,rebar_uae_domestic,764.6601225474905,768.5026357261211,772.3451489047517,USD,mt,764.6601225474905,768.5026357261211,772.3451489047517
2025-05-09,Synthetic_Historical,rebar_uae_domestic,782.1539177222071,786.0843394193037,790.0147611164002,USD,mt,782.1539177222071,786.0843394193037,790.0147611164002
2025-05-10,Synthetic_Historical,rebar_uae_domestic,776.1143352359475,780.014407272309,783.9144793086705,USD,mt,776.1143352359475,780.014407272309,783.9144793086705
2025-05-11,Synthetic_Historical,rebar_uae_domestic,764.7205048880717,768.5633214955494,772.4061381030272,USD,mt,764.7205048880717,768.5633214955494,772.4061381030272
2025-05-12,Synthetic_Historical,rebar_uae_domestic,762.9785665466076,766.8126296950829,770.6466928435583,USD,mt,762.9785665466076,766.8126296950829,770.6466928435583
2025-05-13,Synthetic_Historical,rebar_uae_domestic,763.2603249900169,767.0958040100672,770.9312830301176,USD,mt,763.2603249900169,767.0958040100672,770.9312830301176
