date,source,symbol,price_low,price_mid,price_high,currency,unit,price_low_usd_mt,price_mid_usd_mt,price_high_usd_mt,description
2025-07-23,Synthetic_External,rebar_uae_import,644.358964352295,647.5969490977839,650.8349338432728,USD,USD/mt,644.358964352295,647.5969490977839,650.8349338432728,UAE Rebar Import CFR Jebel Ali
2025-07-24,Synthetic_External,rebar_uae_import,636.4350550965155,639.6332212025281,642.8313873085408,USD,USD/mt,636.4350550965155,639.6332212025281,642.8313873085408,UAE Rebar Import CFR Jebel Ali
2025-07-25,Synthetic_External,rebar_uae_import,633.0841192589581,636.2654464914152,639.4467737238723,USD,USD/mt,633.0841192589581,636.2654464914152,639.4467737238723,UAE Rebar Import CFR Jebel Ali
2025-07-26,Synthetic_External,rebar_uae_import,636.3935133716922,639.5914707253188,642.7894280789454,USD,USD/mt,636.3935133716922,639.5914707253188,642.7894280789454,UAE Rebar Import CFR Jebel Ali
2025-07-27,Synthetic_External,rebar_uae_import,630.8500423992399,634.020143114814,637.1902438303881,USD,USD/mt,630.8500423992399,634.020143114814,637.1902438303881,UAE Rebar Import CFR Jebel Ali
2025-07-28,Synthetic_External,rebar_uae_import,622.9653119182332,626.0957908725961,629.2262698269591,USD,USD/mt,622.9653119182332,626.0957908725961,629.2262698269591,UAE Rebar Import CFR Jebel Ali
2025-07-29,Synthetic_External,rebar_uae_import,624.7476967421361,627.8871324041569,631.0265680661777,USD,USD/mt,624.7476967421361,627.8871324041569,631.0265680661777,UAE Rebar Import CFR Jebel Ali
2025-07-30,Synthetic_External,rebar_uae_import,626.5443698300767,629.692834000077,632.8412981700774,USD,USD/mt,626.5443698300767,629.692834000077,632.8412981700774,UAE Rebar Import CFR Jebel Ali
2025-07-31,Synthetic_External,rebar_uae_import,621.5263025741821,624.6495503258111,627.7727980774401,USD,USD/mt,621.5263025741821,624.6495503258111,627.7727980774401,UAE Rebar Import CFR Jebel Ali
2025-08-01,Synthetic_External,rebar_uae_import,616.8366499809267,619.9363316391224,623.036013297318,USD,USD/mt,616.8366499809267,619.9363316391224,623.036013297318,UAE Rebar Import CFR Jebel Ali
2025-08-02,Synthetic_External,rebar_uae_import,618.5248102661828,621.6329751418923,624.7411400176018,USD,USD/mt,618.5248102661828,621.6329751418923,624.7411400176018,UAE Rebar Import CFR Jebel Ali
2025-08-03,Synthetic_External,rebar_uae_import,604.982341169891,608.0224534370764,611.0625657042617,USD,USD/mt,604.982341169891,608.0224534370764,611.0625657042617,UAE Rebar Import CFR Jebel Ali
2025-08-04,Synthetic_External,rebar_uae_import,591.8113058255682,594.7852319854957,597.7591581454232,USD,USD/mt,591.8113058255682,594.7852319854957,597.7591581454232,UAE Rebar Import CFR Jebel Ali
2025-08-05,Synthetic_External,rebar_uae_import,584.8907828792326,587.8299325419423,590.769082204652,USD,USD/mt,584.8907828792326,587.8299325419423,590.769082204652,UAE Rebar Import CFR Jebel Ali
2025-08-06,Synthetic_External,rebar_uae_import,582.5523365857748,585.4797352620852,588.4071339383956,USD,USD/mt,582.5523365857748,585.4797352620852,588.4071339383956,UAE Rebar Import CFR Jebel Ali
2025-08-07,Synthetic_External,rebar_uae_import,584.9715651620049,587.9111207658341,590.8506763696632,USD,USD/mt,584.9715651620049,587.9111207658341,590.8506763696632,UAE Rebar Import CFR Jebel Ali
2025-08-08,Synthetic_External,rebar_uae_import,597.9522429337673,600.957028074138,603.9618132145087,USD,USD/mt,597.9522429337673,600.957028074138,603.9618132145087,UAE Rebar Import CFR Jebel Ali
2025-08-09,Synthetic_External,rebar_uae_import,605.3358519525193,608.3777406557983,611.4196293590774,USD,USD/mt,605.3358519525193,608.3777406557983,611.4196293590774,UAE Rebar Import CFR Jebel Ali
2025-08-10,Synthetic_External,rebar_uae_import,603.4965903263123,606.5292365088566,609.5618826914008,USD,USD/mt,603.4965903263123,606.5292365088566,609.5618826914008,UAE Rebar Import CFR Jebel Ali
2025-08-11,Synthetic_External,rebar_uae_import,602.9387702748212,605.9686133415288,608.9984564082364,USD,USD/mt,602.9387702748212,605.9686133415288,608.9984564082364,UAE Rebar Import CFR Jebel Ali
2025-08-12,Synthetic_External,rebar_uae_import,593.4672839686823,596.4495316268163,599.4317792849504,USD,USD/mt,593.4672839686823,596.4495316268163,599.4317792849504,UAE Rebar Import CFR Jebel Ali
2025-08-13,Synthetic_External,rebar_uae_import,592.9216746323217,595.9011805349967,598.8806864376717,USD,USD/mt,592.9216746323217,595.9011805349967,598.8806864376717,UAE Rebar Import CFR Jebel Ali
2025-08-14,Synthetic_External,rebar_uae_import,589.9306123436545,592.8950877825673,595.8595632214801,USD,USD/mt,589.9306123436545,592.8950877825673,595.8595632214801,UAE Rebar Import CFR Jebel Ali
2025-08-15,Synthetic_External,rebar_uae_import,592.4868832938718,595.464204315449,598.4415253370263,USD,USD/mt,592.4868832938718,595.464204315449,598.4415253370263,UAE Rebar Import CFR Jebel Ali
2025-08-16,Synthetic_External,rebar_uae_import,584.6207221045348,587.5585146779244,590.4963072513141,USD,USD/mt,584.6207221045348,587.5585146779244,590.4963072513141,UAE Rebar Import CFR Jebel Ali
2025-08-17,Synthetic_External,rebar_uae_import,588.9680552489835,591.9276937175714,594.8873321861593,USD,USD/mt,588.9680552489835,591.9276937175714,594.8873321861593,UAE Rebar Import CFR Jebel Ali
2025-08-18,Synthetic_External,rebar_uae_import,602.5079859328264,605.5356642540969,608.5633425753674,USD,USD/mt,602.5079859328264,605.5356642540969,608.5633425753674,UAE Rebar Import CFR Jebel Ali
2025-08-19,Synthetic_External,rebar_uae_import,601.1688492747114,604.1897982660416,607.2107472573718,USD,USD/mt,601.1688492747114,604.1897982660416,607.2107472573718,UAE Rebar Import CFR Jebel Ali
2025-08-20,Synthetic_External,rebar_uae_import,604.4625,607.5,610.5375,USD,USD/mt,604.4625,607.5,610.5375,UAE Rebar Import CFR Jebel Ali
2024-08-21,Synthetic_External,rebar_uae_domestic,765.9310352006114,769.7799348749863,773.6288345493613,USD,USD/mt,765.9310352006114,769.7799348749863,773.6288345493613,UAE Rebar Domestic Ex-works
2024-08-22,Synthetic_External,rebar_uae_domestic,773.3170290477923,777.203044269138,781.0890594904837,USD,USD/mt,773.3170290477923,777.203044269138,781.0890594904837,UAE Rebar Domestic Ex-works
2024-08-23,Synthetic_External,rebar_uae_domestic,768.5072081716858,772.3690534388802,776.2308987060746,USD,USD/mt,768.5072081716858,772.3690534388802,776.2308987060746,UAE Rebar Domestic Ex-works
2024-08-24,Synthetic_External,rebar_uae_domestic,770.694341324585,774.5671772106382,778.4400130966914,USD,USD/mt,770.694341324585,774.5671772106382,778.4400130966914,UAE Rebar Domestic Ex-works
2024-08-25,Synthetic_External,rebar_uae_domestic,770.52281886313,774.3947928272664,778.2667667914028,USD,USD/mt,770.52281886313,774.3947928272664,778.2667667914028,UAE Rebar Domestic Ex-works
2024-08-26,Synthetic_External,rebar_uae_domestic,771.3085626197379,775.1844850449627,779.0604074701874,USD,USD/mt,771.3085626197379,775.1844850449627,779.0604074701874,UAE Rebar Domestic Ex-works
2024-08-27,Synthetic_External,rebar_uae_domestic,762.3660087643983,766.1969937330637,770.027978701729,USD,USD/mt,762.3660087643983,766.1969937330637,770.027978701729,UAE Rebar Domestic Ex-works
2024-08-28,Synthetic_External,rebar_uae_domestic,762.3460000237026,766.1768844459323,770.007768868162,USD,USD/mt,762.3460000237026,766.1768844459323,770.007768868162,UAE Rebar Domestic Ex-works
2024-08-29,Synthetic_External,rebar_uae_domestic,767.6258842919208,771.4833007959003,775.3407172998798,USD,USD/mt,767.6258842919208,771.4833007959003,775.3407172998798,UAE Rebar Domestic Ex-works
2024-08-30,Synthetic_External,rebar_uae_domestic,783.56836232263,787.5058917815377,791.4434212404453,USD,USD/mt,783.56836232263,787.5058917815377,791.4434212404453,UAE Rebar Domestic Ex-works
2024-08-31,Synthetic_External,rebar_uae_domestic,794.0179967986923,798.0080369836103,801.9980771685283,USD,USD/mt,794.0179967986923,798.0080369836103,801.9980771685283,UAE Rebar Domestic Ex-works
2024-09-01,Synthetic_External,rebar_uae_domestic,817.8221538981762,821.9318129629912,826.0414720278062,USD,USD/mt,817.8221538981762,821.9318129629912,826.0414720278062,UAE Rebar Domestic Ex-works
2024-09-02,Synthetic_External,rebar_uae_domestic,808.9808677376183,813.046098228762,817.1113287199058,USD,USD/mt,808.9808677376183,813.046098228762,817.1113287199058,UAE Rebar Domestic Ex-works
2024-09-03,Synthetic_External,rebar_uae_domestic,818.4778448487095,822.5907988429242,826.7037528371388,USD,USD/mt,818.4778448487095,822.5907988429242,826.7037528371388,UAE Rebar Domestic Ex-works
2024-09-04,Synthetic_External,rebar_uae_domestic,820.2785487416022,824.4005514990977,828.5225542565931,USD,USD/mt,820.2785487416022,824.4005514990977,828.5225542565931,UAE Rebar Domestic Ex-works
2024-09-05,Synthetic_External,rebar_uae_domestic,844.5184221329348,848.762233299432,853.0060444659291,USD,USD/mt,844.5184221329348,848.762233299432,853.0060444659291,UAE Rebar Domestic Ex-works
2024-09-06,Synthetic_External,rebar_uae_domestic,835.2458210295476,839.4430362106007,843.6402513916537,USD,USD/mt,835.2458210295476,839.4430362106007,843.6402513916537,UAE Rebar Domestic Ex-works
2024-09-07,Synthetic_External,rebar_uae_domestic,825.6286637201379,829.7775514775255,833.9264392349132,USD,USD/mt,825.6286637201379,829.7775514775255,833.9264392349132,UAE Rebar Domestic Ex-works
2024-09-08,Synthetic_External,rebar_uae_domestic,818.7052330381151,822.8193296865479,826.9334263349807,USD,USD/mt,818.7052330381151,822.8193296865479,826.9334263349807,UAE Rebar Domestic Ex-works
2024-09-09,Synthetic_External,rebar_uae_domestic,794.7445073086342,798.7381983001349,802.7318892916355,USD,USD/mt,794.7445073086342,798.7381983001349,802.7318892916355,UAE Rebar Domestic Ex-works
2024-09-10,Synthetic_External,rebar_uae_domestic,788.6581215690103,792.6212277075481,796.5843338460859,USD,USD/mt,788.6581215690103,792.6212277075481,796.5843338460859,UAE Rebar Domestic Ex-works
2024-09-11,Synthetic_External,rebar_uae_domestic,779.9694906079136,783.8889352843353,787.808379960757,USD,USD/mt,779.9694906079136,783.8889352843353,787.808379960757,UAE Rebar Domestic Ex-works
2024-09-12,Synthetic_External,rebar_uae_domestic,781.4564815868382,785.3833985797369,789.3103155726355,USD,USD/mt,781.4564815868382,785.3833985797369,789.3103155726355,UAE Rebar Domestic Ex-works
2024-09-13,Synthetic_External,rebar_uae_domestic,785.0899579086773,789.0351335765602,792.980309244443,USD,USD/mt,785.0899579086773,789.0351335765602,792.980309244443,UAE Rebar Domestic Ex-works
2024-09-14,Synthetic_External,rebar_uae_domestic,805.8854714751809,809.9351472112371,813.9848229472933,USD,USD/mt,805.8854714751809,809.9351472112371,813.9848229472933,UAE Rebar Domestic Ex-works
2024-09-15,Synthetic_External,rebar_uae_domestic,816.3381071875698,820.440308731226,824.5425102748821,USD,USD/mt,816.3381071875698,820.440308731226,824.5425102748821,UAE Rebar Domestic Ex-works
2024-09-16,Synthetic_External,rebar_uae_domestic,809.7221448053739,813.7911003069084,817.860055808443,USD,USD/mt,809.7221448053739,813.7911003069084,817.860055808443,UAE Rebar Domestic Ex-works
2024-09-17,Synthetic_External,rebar_uae_domestic,799.5188102532767,803.536492716861,807.5541751804452,USD,USD/mt,799.5188102532767,803.536492716861,807.5541751804452,UAE Rebar Domestic Ex-works
2024-09-18,Synthetic_External,rebar_uae_domestic,804.8667946596312,808.9113514167148,812.9559081737983,USD,USD/mt,804.8667946596312,808.9113514167148,812.9559081737983,UAE Rebar Domestic Ex-works
2024-09-19,Synthetic_External,rebar_uae_domestic,789.9618854040441,793.9315431196424,797.9012008352406,USD,USD/mt,789.9618854040441,793.9315431196424,797.9012008352406,UAE Rebar Domestic Ex-works
2024-09-20,Synthetic_External,rebar_uae_domestic,810.3005737503408,814.3724359299908,818.4442981096408,USD,USD/mt,810.3005737503408,814.3724359299908,818.4442981096408,UAE Rebar Domestic Ex-works
2024-09-21,Synthetic_External,rebar_uae_domestic,823.3568708278386,827.4943425405413,831.631814253244,USD,USD/mt,823.3568708278386,827.4943425405413,831.631814253244,UAE Rebar Domestic Ex-works
2024-09-22,Synthetic_External,rebar_uae_domestic,817.98870293859,822.0991989332563,826.2096949279226,USD,USD/mt,817.98870293859,822.0991989332563,826.2096949279226,UAE Rebar Domestic Ex-works
2024-09-23,Synthetic_External,rebar_uae_domestic,798.7202081418454,802.7338775294929,806.7475469171404,USD,USD/mt,798.7202081418454,802.7338775294929,806.7475469171404,UAE Rebar Domestic Ex-works
2024-09-24,Synthetic_External,rebar_uae_domestic,813.7485962928486,817.8377852189433,821.926974145038,USD,USD/mt,813.7485962928486,817.8377852189433,821.926974145038,UAE Rebar Domestic Ex-works
2024-09-25,Synthetic_External,rebar_uae_domestic,812.3672675231047,816.4495150985977,820.5317626740906,USD,USD/mt,812.3672675231047,816.4495150985977,820.5317626740906,UAE Rebar Domestic Ex-works
2024-09-26,Synthetic_External,rebar_uae_domestic,826.112814129354,830.2641348033708,834.4154554773876,USD,USD/mt,826.112814129354,830.2641348033708,834.4154554773876,UAE Rebar Domestic Ex-works
2024-09-27,Synthetic_External,rebar_uae_domestic,808.2008368065939,812.2621475443154,816.323458282037,USD,USD/mt,808.2008368065939,812.2621475443154,816.323458282037,UAE Rebar Domestic Ex-works
2024-09-28,Synthetic_External,rebar_uae_domestic,801.4210484095472,805.4482898588415,809.4755313081357,USD,USD/mt,801.4210484095472,805.4482898588415,809.4755313081357,UAE Rebar Domestic Ex-works
2024-09-29,Synthetic_External,rebar_uae_domestic,801.408348666186,805.4355262976744,809.4627039291628,USD,USD/mt,801.408348666186,805.4355262976744,809.4627039291628,UAE Rebar Domestic Ex-works
2024-09-30,Synthetic_External,rebar_uae_domestic,801.8696435596889,805.8991392559687,809.9286349522486,USD,USD/mt,801.8696435596889,805.8991392559687,809.9286349522486,UAE Rebar Domestic Ex-works
2024-10-01,Synthetic_External,rebar_uae_domestic,796.7812655836777,800.7851915413846,804.7891174990915,USD,USD/mt,796.7812655836777,800.7851915413846,804.7891174990915,UAE Rebar Domestic Ex-works
2024-10-02,Synthetic_External,rebar_uae_domestic,803.6955996069161,807.7342709617246,811.7729423165332,USD,USD/mt,803.6955996069161,807.7342709617246,811.7729423165332,UAE Rebar Domestic Ex-works
2024-10-03,Synthetic_External,rebar_uae_domestic,791.7176064960937,795.6960869307475,799.6745673654012,USD,USD/mt,791.7176064960937,795.6960869307475,799.6745673654012,UAE Rebar Domestic Ex-works
2024-10-04,Synthetic_External,rebar_uae_domestic,790.0912946634143,794.0616026767982,798.0319106901821,USD,USD/mt,790.0912946634143,794.0616026767982,798.0319106901821,UAE Rebar Domestic Ex-works
2024-10-05,Synthetic_External,rebar_uae_domestic,791.4090782717731,795.3860083133397,799.3629383549064,USD,USD/mt,791.4090782717731,795.3860083133397,799.3629383549064,UAE Rebar Domestic Ex-works
2024-10-06,Synthetic_External,rebar_uae_domestic,797.1407783500586,801.1465109045814,805.1522434591043,USD,USD/mt,797.1407783500586,801.1465109045814,805.1522434591043,UAE Rebar Domestic Ex-works
2024-10-07,Synthetic_External,rebar_uae_domestic,805.0842622693074,809.1299118284496,813.1755613875919,USD,USD/mt,805.0842622693074,809.1299118284496,813.1755613875919,UAE Rebar Domestic Ex-works
2024-10-08,Synthetic_External,rebar_uae_domestic,792.5054527960676,796.4878922573544,800.4703317186411,USD,USD/mt,792.5054527960676,796.4878922573544,800.4703317186411,UAE Rebar Domestic Ex-works
2024-10-09,Synthetic_External,rebar_uae_domestic,775.3559856015897,779.2522468357686,783.1485080699474,USD,USD/mt,775.3559856015897,779.2522468357686,783.1485080699474,UAE Rebar Domestic Ex-works
2024-10-10,Synthetic_External,rebar_uae_domestic,789.6500086087294,793.6180991042506,797.5861895997718,USD,USD/mt,789.6500086087294,793.6180991042506,797.5861895997718,UAE Rebar Domestic Ex-works
2024-10-11,Synthetic_External,rebar_uae_domestic,793.3820011186225,797.3688453453492,801.3556895720759,USD,USD/mt,793.3820011186225,797.3688453453492,801.3556895720759,UAE Rebar Domestic Ex-works
2024-10-12,Synthetic_External,rebar_uae_domestic,785.0377271224365,788.9826403240568,792.927553525677,USD,USD/mt,785.0377271224365,788.9826403240568,792.927553525677,UAE Rebar Domestic Ex-works
2024-10-13,Synthetic_External,rebar_uae_domestic,802.410937680751,806.4431534479909,810.4753692152308,USD,USD/mt,802.410937680751,806.4431534479909,810.4753692152308,UAE Rebar Domestic Ex-works
2024-10-14,Synthetic_External,rebar_uae_domestic,803.7424929878722,807.7813999878113,811.8203069877503,USD,USD/mt,803.7424929878722,807.7813999878113,811.8203069877503,UAE Rebar Domestic Ex-works
2024-10-15,Synthetic_External,rebar_uae_domestic,816.972645947328,821.0780361279678,825.1834263086076,USD,USD/mt,816.972645947328,821.0780361279678,825.1834263086076,UAE Rebar Domestic Ex-works
2024-10-16,Synthetic_External,rebar_uae_domestic,817.7800776093918,821.8895252355696,825.9989728617475,USD,USD/mt,817.7800776093918,821.8895252355696,825.9989728617475,UAE Rebar Domestic Ex-works
2024-10-17,Synthetic_External,rebar_uae_domestic,840.8791747994351,845.1046982908895,849.3302217823439,USD,USD/mt,840.8791747994351,845.1046982908895,849.3302217823439,UAE Rebar Domestic Ex-works
2024-10-18,Synthetic_External,rebar_uae_domestic,860.5708269457543,864.8953034630697,869.219779980385,USD,USD/mt,860.5708269457543,864.8953034630697,869.219779980385,UAE Rebar Domestic Ex-works
2024-10-19,Synthetic_External,rebar_uae_domestic,857.8610821347121,862.1719418439318,866.4828015531515,USD,USD/mt,857.8610821347121,862.1719418439318,866.4828015531515,UAE Rebar Domestic Ex-works
2024-10-20,Synthetic_External,rebar_uae_domestic,868.804058647747,873.1699081886904,877.5357577296339,USD,USD/mt,868.804058647747,873.1699081886904,877.5357577296339,UAE Rebar Domestic Ex-works
2024-10-21,Synthetic_External,rebar_uae_domestic,876.1070575784746,880.5096056065072,884.9121536345398,USD,USD/mt,876.1070575784746,880.5096056065072,884.9121536345398,UAE Rebar Domestic Ex-works
2024-10-22,Synthetic_External,rebar_uae_domestic,891.5030376182318,895.9829523801325,900.4628671420331,USD,USD/mt,891.5030376182318,895.9829523801325,900.4628671420331,UAE Rebar Domestic Ex-works
2024-10-23,Synthetic_External,rebar_uae_domestic,880.8163865006205,885.2425994981111,889.6688124956016,USD,USD/mt,880.8163865006205,885.2425994981111,889.6688124956016,UAE Rebar Domestic Ex-works
2024-10-24,Synthetic_External,rebar_uae_domestic,888.5946519687664,893.0599517274034,897.5252514860404,USD,USD/mt,888.5946519687664,893.0599517274034,897.5252514860404,UAE Rebar Domestic Ex-works
2024-10-25,Synthetic_External,rebar_uae_domestic,900.5428374503384,905.0681783420487,909.5935192337589,USD,USD/mt,900.5428374503384,905.0681783420487,909.5935192337589,UAE Rebar Domestic Ex-works
2024-10-26,Synthetic_External,rebar_uae_domestic,881.0014254134493,885.4285682547229,889.8557110959965,USD,USD/mt,881.0014254134493,885.4285682547229,889.8557110959965,UAE Rebar Domestic Ex-works
2024-10-27,Synthetic_External,rebar_uae_domestic,867.9006014882859,872.2619110435035,876.623220598721,USD,USD/mt,867.9006014882859,872.2619110435035,876.623220598721,UAE Rebar Domestic Ex-works
2024-10-28,Synthetic_External,rebar_uae_domestic,845.2364483145349,849.4838676527988,853.7312869910628,USD,USD/mt,845.2364483145349,849.4838676527988,853.7312869910628,UAE Rebar Domestic Ex-works
2024-10-29,Synthetic_External,rebar_uae_domestic,842.3657038839168,846.5986973707707,850.8316908576245,USD,USD/mt,842.3657038839168,846.5986973707707,850.8316908576245,UAE Rebar Domestic Ex-works
2024-10-30,Synthetic_External,rebar_uae_domestic,850.5356430731283,854.8096915307822,859.083739988436,USD,USD/mt,850.5356430731283,854.8096915307822,859.083739988436,UAE Rebar Domestic Ex-works
2024-10-31,Synthetic_External,rebar_uae_domestic,867.4863143235661,871.8455420337348,876.2047697439034,USD,USD/mt,867.4863143235661,871.8455420337348,876.2047697439034,UAE Rebar Domestic Ex-works
2024-11-01,Synthetic_External,rebar_uae_domestic,868.4751456537401,872.839342365568,877.2035390773958,USD,USD/mt,868.4751456537401,872.839342365568,877.2035390773958,UAE Rebar Domestic Ex-works
2024-11-02,Synthetic_External,rebar_uae_domestic,886.8499982852082,891.3065309399078,895.7630635946074,USD,USD/mt,886.8499982852082,891.3065309399078,895.7630635946074,UAE Rebar Domestic Ex-works
2024-11-03,Synthetic_External,rebar_uae_domestic,871.5931746056322,875.9730398046554,880.3529050036786,USD,USD/mt,871.5931746056322,875.9730398046554,880.3529050036786,UAE Rebar Domestic Ex-works
2024-11-04,Synthetic_External,rebar_uae_domestic,852.7281513729639,857.0132174602652,861.2982835475665,USD,USD/mt,852.7281513729639,857.0132174602652,861.2982835475665,UAE Rebar Domestic Ex-works
2024-11-05,Synthetic_External,rebar_uae_domestic,852.2922037020877,856.5750790975756,860.8579544930634,USD,USD/mt,852.2922037020877,856.5750790975756,860.8579544930634,UAE Rebar Domestic Ex-works
2024-11-06,Synthetic_External,rebar_uae_domestic,856.7771737203502,861.0825866536184,865.3879995868865,USD,USD/mt,856.7771737203502,861.0825866536184,865.3879995868865,UAE Rebar Domestic Ex-works
2024-11-07,Synthetic_External,rebar_uae_domestic,856.6086138882254,860.9131797871612,865.217745686097,USD,USD/mt,856.6086138882254,860.9131797871612,865.217745686097,UAE Rebar Domestic Ex-works
2024-11-08,Synthetic_External,rebar_uae_domestic,833.6971271122322,837.8865599117912,842.0759927113502,USD,USD/mt,833.6971271122322,837.8865599117912,842.0759927113502,UAE Rebar Domestic Ex-works
2024-11-09,Synthetic_External,rebar_uae_domestic,832.9093063329134,837.0947802340838,841.2802541352543,USD,USD/mt,832.9093063329134,837.0947802340838,841.2802541352543,UAE Rebar Domestic Ex-works
2024-11-10,Synthetic_External,rebar_uae_domestic,818.5393817315241,822.6526449563057,826.7659081810873,USD,USD/mt,818.5393817315241,822.6526449563057,826.7659081810873,UAE Rebar Domestic Ex-works
2024-11-11,Synthetic_External,rebar_uae_domestic,826.2462279345772,830.3982190297259,834.5502101248745,USD,USD/mt,826.2462279345772,830.3982190297259,834.5502101248745,UAE Rebar Domestic Ex-works
2024-11-12,Synthetic_External,rebar_uae_domestic,830.5701674183599,834.7438868526231,838.9176062868862,USD,USD/mt,830.5701674183599,834.7438868526231,838.9176062868862,UAE Rebar Domestic Ex-works
2024-11-13,Synthetic_External,rebar_uae_domestic,820.2929224414761,824.4149974286192,828.5370724157624,USD,USD/mt,820.2929224414761,824.4149974286192,828.5370724157624,UAE Rebar Domestic Ex-works
2024-11-14,Synthetic_External,rebar_uae_domestic,814.7838942798222,818.878285708364,822.9726771369059,USD,USD/mt,814.7838942798222,818.878285708364,822.9726771369059,UAE Rebar Domestic Ex-works
2024-11-15,Synthetic_External,rebar_uae_domestic,803.1830612238017,807.219157008846,811.2552527938902,USD,USD/mt,803.1830612238017,807.219157008846,811.2552527938902,UAE Rebar Domestic Ex-works
2024-11-16,Synthetic_External,rebar_uae_domestic,802.7287766622215,806.7625896102729,810.7964025583243,USD,USD/mt,802.7287766622215,806.7625896102729,810.7964025583243,UAE Rebar Domestic Ex-works
2024-11-17,Synthetic_External,rebar_uae_domestic,813.6589406833418,817.7476790787355,821.8364174741291,USD,USD/mt,813.6589406833418,817.7476790787355,821.8364174741291,UAE Rebar Domestic Ex-works
2024-11-18,Synthetic_External,rebar_uae_domestic,802.8948990705187,806.9295468045414,810.964194538564,USD,USD/mt,802.8948990705187,806.9295468045414,810.964194538564,UAE Rebar Domestic Ex-works
2024-11-19,Synthetic_External,rebar_uae_domestic,808.7915977920774,812.8558771779672,816.920156563857,USD,USD/mt,808.7915977920774,812.8558771779672,816.920156563857,UAE Rebar Domestic Ex-works
2024-11-20,Synthetic_External,rebar_uae_domestic,803.1294141971212,807.1652403991168,811.2010666011124,USD,USD/mt,803.1294141971212,807.1652403991168,811.2010666011124,UAE Rebar Domestic Ex-works
2024-11-21,Synthetic_External,rebar_uae_domestic,794.5358399360047,798.5284823477434,802.5211247594822,USD,USD/mt,794.5358399360047,798.5284823477434,802.5211247594822,UAE Rebar Domestic Ex-works
2024-11-22,Synthetic_External,rebar_uae_domestic,793.6146645420638,797.6026779317224,801.590691321381,USD,USD/mt,793.6146645420638,797.6026779317224,801.590691321381,UAE Rebar Domestic Ex-works
2024-11-23,Synthetic_External,rebar_uae_domestic,782.3204360258426,786.2516944983342,790.1829529708259,USD,USD/mt,782.3204360258426,786.2516944983342,790.1829529708259,UAE Rebar Domestic Ex-works
2024-11-24,Synthetic_External,rebar_uae_domestic,776.4148678229828,780.3164500733496,784.2180323237164,USD,USD/mt,776.4148678229828,780.3164500733496,784.2180323237164,UAE Rebar Domestic Ex-works
2024-11-25,Synthetic_External,rebar_uae_domestic,763.3110159319612,767.146749680363,770.9824834287648,USD,USD/mt,763.3110159319612,767.146749680363,770.9824834287648,UAE Rebar Domestic Ex-works
2024-11-26,Synthetic_External,rebar_uae_domestic,785.5696807286218,789.5172670639415,793.4648533992612,USD,USD/mt,785.5696807286218,789.5172670639415,793.4648533992612,UAE Rebar Domestic Ex-works
2024-11-27,Synthetic_External,rebar_uae_domestic,786.2607700131706,790.2118291589654,794.1628883047603,USD,USD/mt,786.2607700131706,790.2118291589654,794.1628883047603,UAE Rebar Domestic Ex-works
2024-11-28,Synthetic_External,rebar_uae_domestic,778.7385455206004,782.651804543317,786.5650635660336,USD,USD/mt,778.7385455206004,782.651804543317,786.5650635660336,UAE Rebar Domestic Ex-works
2024-11-29,Synthetic_External,rebar_uae_domestic,781.4355321623256,785.3623438817342,789.2891556011429,USD,USD/mt,781.4355321623256,785.3623438817342,789.2891556011429,UAE Rebar Domestic Ex-works
2024-11-30,Synthetic_External,rebar_uae_domestic,780.4881000586716,784.4101508127353,788.332201566799,USD,USD/mt,780.4881000586716,784.4101508127353,788.332201566799,UAE Rebar Domestic Ex-works
2024-12-01,Synthetic_External,rebar_uae_domestic,778.329680011047,782.2408844332131,786.1520888553791,USD,USD/mt,778.329680011047,782.2408844332131,786.1520888553791,UAE Rebar Domestic Ex-works
2024-12-02,Synthetic_External,rebar_uae_domestic,785.5117281223754,789.4590232385683,793.4063183547612,USD,USD/mt,785.5117281223754,789.4590232385683,793.4063183547612,UAE Rebar Domestic Ex-works
2024-12-03,Synthetic_External,rebar_uae_domestic,794.2997653926872,798.2912215001882,802.2826776076892,USD,USD/mt,794.2997653926872,798.2912215001882,802.2826776076892,UAE Rebar Domestic Ex-works
2024-12-04,Synthetic_External,rebar_uae_domestic,788.6909892721434,792.6542605750185,796.6175318778936,USD,USD/mt,788.6909892721434,792.6542605750185,796.6175318778936,UAE Rebar Domestic Ex-works
2024-12-05,Synthetic_External,rebar_uae_domestic,782.5787517682021,786.5113083097508,790.4438648512995,USD,USD/mt,782.5787517682021,786.5113083097508,790.4438648512995,UAE Rebar Domestic Ex-works
2024-12-06,Synthetic_External,rebar_uae_domestic,779.8322009803746,783.7509557591704,787.6697105379662,USD,USD/mt,779.8322009803746,783.7509557591704,787.6697105379662,UAE Rebar Domestic Ex-works
2024-12-07,Synthetic_External,rebar_uae_domestic,754.4279283939304,758.2190235114879,762.0101186290453,USD,USD/mt,754.4279283939304,758.2190235114879,762.0101186290453,UAE Rebar Domestic Ex-works
2024-12-08,Synthetic_External,rebar_uae_domestic,737.822249962012,741.5298994593086,745.2375489566051,USD,USD/mt,737.822249962012,741.5298994593086,745.2375489566051,UAE Rebar Domestic Ex-works
2024-12-09,Synthetic_External,rebar_uae_domestic,753.4411860327086,757.2273226459383,761.013459259168,USD,USD/mt,753.4411860327086,757.2273226459383,761.013459259168,UAE Rebar Domestic Ex-works
